time,temp,setpoint,M_out,P_out,I_out,D_out,PID_out,error,intError,gradient
5066.410375356674,130.025,130,54.195426969209585,-0.6300000000001432,54.82542696920973,0.0,54.195426969209585,-0.025000000000005684,1690.4506648839665,-5064.384671967538
5068.437767982483,130.024,130,54.219848590831326,-0.6048000000000229,54.82464859083135,0.0,54.219848590831326,-0.02400000000000091,1690.4266648839666,-5066.410375553974
5070.474251747131,130.024,130,54.219070212452955,-0.6048000000000229,54.82387021245298,0.0,54.219070212452955,-0.02400000000000091,1690.4026648839667,-5068.437767982483
5072.524003744125,130.024,130,54.21829183407458,-0.6048000000000229,54.8230918340746,0.0,54.21829183407458,-0.02400000000000091,1690.3786648839668,-5070.474251747131
5074.566606283188,130.024,130,54.217513455696206,-0.6048000000000229,54.82231345569623,0.0,54.217513455696206,-0.02400000000000091,1690.354664883967,-5072.524003744125
5076.601238250732,130.023,130,54.24196750975039,-0.5795999999999025,54.82156750975029,0.0,54.24196750975039,-0.022999999999996135,1690.331664883967,-5074.56660648017
5078.631060123444,130.023,130,54.241221563804444,-0.5795999999999025,54.820821563804344,0.0,54.241221563804444,-0.022999999999996135,1690.3086648839671,-5076.601238250732
5080.663166761398,130.023,130,54.2404756178585,-0.5795999999999025,54.8200756178584,0.0,54.2404756178585,-0.022999999999996135,1690.2856648839672,-5078.631060123444
5082.70489025116,130.023,130,54.239729671912556,-0.5795999999999025,54.819329671912456,0.0,54.239729671912556,-0.022999999999996135,1690.2626648839673,-5080.663166761398
5084.738179206848,130.023,130,54.23898372596661,-0.5795999999999025,54.81858372596651,0.0,54.23898372596661,-0.022999999999996135,1690.2396648839674,-5082.70489025116
5086.766279935837,130.023,130,54.23823778002067,-0.5795999999999025,54.81783778002057,0.0,54.23823778002067,-0.022999999999996135,1690.2166648839675,-5084.738179206848
5088.796046972275,130.023,130,54.237491834074724,-0.5795999999999025,54.817091834074624,0.0,54.237491834074724,-0.022999999999996135,1690.1936648839676,-5086.766279935837
5090.828622341156,130.023,130,54.23674588812879,-0.5795999999999025,54.81634588812869,0.0,54.23674588812879,-0.022999999999996135,1690.1706648839677,-5088.796046972275
5092.84946346283,130.023,130,54.23599994218284,-0.5795999999999025,54.81559994218274,0.0,54.23599994218284,-0.022999999999996135,1690.1476648839678,-5090.828622341156
5094.882564783096,130.023,130,54.2352539962369,-0.5795999999999025,54.8148539962368,0.0,54.2352539962369,-0.022999999999996135,1690.1246648839679,-5092.84946346283
5096.920391321182,130.023,130,54.234508050290955,-0.5795999999999025,54.814108050290855,0.0,54.234508050290955,-0.022999999999996135,1690.101664883968,-5094.882564783096
5098.964485406876,130.023,130,54.23376210434501,-0.5795999999999025,54.81336210434491,0.0,54.23376210434501,-0.022999999999996135,1690.078664883968,-5096.920391321182
5100.997541666031,130.023,130,54.23301615839907,-0.5795999999999025,54.81261615839897,0.0,54.23301615839907,-0.022999999999996135,1690.0556648839681,-5098.964485406876
5103.023649692535,130.023,130,54.23227021245312,-0.5795999999999025,54.81187021245302,0.0,54.23227021245312,-0.022999999999996135,1690.0326648839682,-5100.997541666031
5105.069622039795,130.023,130,54.231524266507186,-0.5795999999999025,54.811124266507086,0.0,54.231524266507186,-0.022999999999996135,1690.0096648839683,-5103.023649692535
5107.100273132324,130.023,130,54.23077832056124,-0.5795999999999025,54.81037832056114,0.0,54.23077832056124,-0.022999999999996135,1689.9866648839684,-5105.069622039795
5109.127415180206,130.023,130,54.2300323746153,-0.5795999999999025,54.8096323746152,0.0,54.2300323746153,-0.022999999999996135,1689.9636648839685,-5107.100273132324
5111.15806055069,130.023,130,54.229286428669354,-0.5795999999999025,54.808886428669254,0.0,54.229286428669354,-0.022999999999996135,1689.9406648839686,-5109.127415180206
5113.199979305267,130.023,130,54.22854048272341,-0.5795999999999025,54.80814048272331,0.0,54.22854048272341,-0.022999999999996135,1689.9176648839687,-5111.15806055069
5115.2331919670105,130.023,130,54.227794536777466,-0.5795999999999025,54.807394536777366,0.0,54.227794536777466,-0.022999999999996135,1689.8946648839687,-5113.199979305267
5117.274737596512,130.023,130,54.22704859083152,-0.5795999999999025,54.80664859083142,0.0,54.22704859083152,-0.022999999999996135,1689.8716648839688,-5115.2331919670105
5119.319269657135,130.023,130,54.226302644885585,-0.5795999999999025,54.805902644885485,0.0,54.226302644885585,-0.022999999999996135,1689.848664883969,-5117.274737596512
